timestamp,price,volume
2025-03-24 19:04:51.338,2097.1807859447226,14767153323.447147
2025-03-24 20:04:58.374,2090.8398330110754,15538765707.320738
2025-03-24 21:04:47.043,2084.569613688666,14565096170.01286
2025-03-24 22:02:01.978,2086.6810573888347,15647299842.430714
2025-03-24 23:07:10.652,2075.3722622891064,15627297723.32131
2025-03-25 00:05:00.126,2078.6015272329155,15868016552.215559
2025-03-25 01:04:31.942,2088.112918424497,15772908021.750864
2025-03-25 02:14:45.591,2062.906484979145,15397037492.094934
2025-03-25 03:04:42.160,2063.0519999378675,15423871679.665287
2025-03-25 04:04:47.101,2042.5706618047136,14485765249.205025
2025-03-25 05:04:33.375,2045.8519819348867,14196160426.605612
2025-03-25 06:04:45.844,2048.4976807742605,13629490475.622585
2025-03-25 07:04:59.938,2055.387500035818,13243968450.053411
2025-03-25 08:04:44.874,2054.673484736181,13219252388.677252
2025-03-25 09:00:34.226,2061.0141462031274,13361261124.166142
2025-03-25 10:04:59.748,2071.668321519816,11255347673.769495
2025-03-25 11:04:14.389,2070.9588147660393,12468191215.855236
2025-03-25 12:04:30.335,2070.1917242859413,12232000756.37132
2025-03-25 13:02:35.724,2059.453437226135,11823112542.12662
2025-03-25 14:05:37.514,2063.8492190727275,12529398199.560678
2025-03-25 15:09:32.630,2077.662263137576,11762169158.923737
2025-03-25 16:04:48.096,2068.6562713673898,12625413915.888683
2025-03-25 17:04:54.585,2068.357771942794,12438998487.22293
2025-03-25 18:09:39.802,2076.0101042106817,12405980495.28018
2025-03-25 19:09:34.614,2066.5837958392863,11919652295.614965
2025-03-25 20:04:49.917,2077.160146350892,12263198097.447775
2025-03-25 21:04:59.494,2067.1041402294386,12146431939.358185
2025-03-25 22:02:42.603,2063.856706391748,12661569509.017443
2025-03-25 23:04:56.366,2062.9823608455627,12272426814.211977
2025-03-26 00:04:51.884,2066.470087193809,12545032745.976505
2025-03-26 01:04:56.936,2070.5849381719754,12286032098.268064
2025-03-26 02:01:48.832,2076.3726528494803,12295527971.421474
2025-03-26 03:04:32.661,2053.989173883845,12024100561.603052
2025-03-26 04:04:38.469,2049.4583879408783,11572400244.157497
2025-03-26 05:04:38.701,2053.140951164168,11727471840.12509
